OBJECTID,GIS_ID,Address,GravelParking,PavedParking,TotalBaseballDiamonds,RegulationDiamond,RegulationDiamondLighted,RegulationDiamondIrrigated,PeeweeDiamond,PeeweeDiamondLighted,PeeweeDiamondIrrigated,OtherDiamonds,FullSizeSoccer,FullSizeSoccerLighted,FullSizeSoccerIrrigated,TournamentSizeSoccer,TournamentSizeSoccerLighted,TournamentSizeSoccerIrrigated,MiniSoccer,FullSizeFootball,FullSizeFootballLighted,FullSizeFootballIrrigated,ArenaName,NumberOfIcePads,TennisCourts,TennisCourtsLighted,MultiUsePads,PoolName,PoolType,NumberOfPools,WadingPools,SprayPads,PlayStructure,PlayYear,WalkingTrail,PavedPathway,TotalPathway,FullSizeBasketball,HalfSizeBasketball,SkateboardPark,Swings,SwingSets,OffLeashPark,CommunityCentre,RecreationCentre,FieldHouse,ParkCategory,OtherFacilities,RunningTrack,GolfCourse,ConcessionStand,PicnicShelter,DrinkingFountain,Benches,PicnicTable,Washroom,OutdoorRink,ParkSign,GarbageCan,Light,CampusCommunity,BoatRamp,AdultExerciseStation,SwmPond,NaturalizationProgram,CommunityGarden,YearParkAdded,Pnumber,GIS_FeatureKey,VolleyballCourts,CricketPitch,PickleballCourt,ShapeSTArea,ShapeSTLength
3188,217,1a Adelaide St N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-250,Chelsea Green - North,0,0,0,7063.294922,661.1058891
3189,218,99 Norlan Ave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-251A,Norlan Ave / Open Space,0,0,0,765.1193848,151.7726186
3190,219,335 Salisbury St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-253,Salisbury Open Space,0,0,0,1350.334473,157.576825
3191,220,769 Baransway Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,Y,N,N, ,P-260,Enterprise Swm,0,0,0,10386.72583,540.4261104
3192,221,1050 Crumlin Sdrd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,W, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-261,Burnett Woods,0,0,0,7624.89624,353.1520064
3193,222,4310 Colonel Talbot Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,52.0398,52.0398,0,0,0,0,0,N,N,N,N,,"LAWN BOWLING, VETERANS MEMORIAL",N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-263,Lambeth Veterans Park,0,0,0,4385.789307,304.7863177
3194,223,128 King St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,1,Y,N,Y,Y,Y,Y,N,N,N,N,N,N, ,P-264,Rotary Square,0,0,0,1790.552979,180.6665385
3195,224,910 Commissioners Rd W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-265,Snake Hill Open Space,0,0,0,4164.563721,291.2659454
3196,225,37 Ponds Edge Crt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,36.2295,36.2295,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-267,Pond Edge Berm,0,0,0,3859.626221,480.0136309
3197,226,1455 Hamilton Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,Y,N,N, ,P-268,Hamilton Road Swm,0,0,0,20215.96265,612.3431556
3198,227,2355 River Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-284,Waubuno Creek - South / Open Space,0,0,0,14490.01416,503.4277896
3199,228,2315 River Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,Y,Y,N, ,P-269,River Road Swm,0,0,0,10622.01147,411.6112933
3200,229,1570 Oxford St W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,31.08,31.08,0,0,0,0,0,N,N,N,N,O, FOOTBALL FIELD,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-276,Oxford Pcp,0,0,0,106794.6228,1758.745064
3201,230,5 Richmond St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,126.7764,126.7764,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-277,Falls View Park,0,0,0,2362.205322,243.3297533
3202,231,411 Tecumseh Ave E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Farquharson Arena,2,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-279,Farquharson Arena,0,0,0,3651.818115,264.8216541
3203,232,101 Windermere Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,3387.1593,0,3387.1593,0,0,0,0,0,N,N,N,N,E, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-283,Elsie Perrin Williams Estate,0,0,0,265598.113,2394.249332
3204,233,1424 Corley Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,E, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-002A,Medway Valley Heritage Forest Esa - East,0,0,0,54465.69409,2539.723809
3205,234,15 Ridout St S,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,4,0,0,Thames Park Community Pool,Outdoor,1,0,0,1,2002,42.4,1113.5,1155.9,0,0,0,6,1,N,N,N,Y,, ,N,N,N,Y,Y,1,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y, ,P-004,Thames Park,0,0,0,99072.55322,1787.963158
3206,235,1475 Brydges St,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,1843.9,1843.9,0,0,1,0,0,N,N,N,N,D,BRIDGE,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,N,N,N,N, ,P-012A,Kiwanis Park - Central North,0,0,0,123100.9939,2455.61615
3207,236,250 Halls Mill Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,186.3141,186.3141,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,Y,N, ,P-054,Halls Mills Park,0,0,0,16587.46191,1011.247875
3208,237,15 Tommy Hunter Way,0,133,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0, ,0,2,0,0, , ,0,0,0,2,2015,0,2637.1,2637.1,1,0,1,2,1,N,N,N,N,S,HORSESHOE PIT,N,N,N,N,N,4,Y,Y,N,Y,Y,N,N,N,N,N,Y,N, ,P-075,St. Julien Park,0,0,0,171488.6836,2627.87469
3210,239,119 Sherwood Forest Sq,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medway Arena,1,0,0,0, , ,0,0,0,0, ,0,162.3,162.3,0,0,0,0,0,N,Y,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-080B,Medway Arena,0,0,0,8027.818359,434.4636982
3211,240,1045 Wonderland Rd N,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,Canada Games Aquatic Centre Community Pool,Indoor,1,0,0,0, ,0,198.3484,198.3484,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,1,N,N,N,Y,N,N,N,N,N,N,N,N, ,P-080A,Canada Games Aquatic Centre,0,0,0,15553.43945,539.4185205
3212,241,331 Thames St,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,1,2,2003,0,1463.9739,1463.9739,0,0,0,2,1,N,N,N,Y,,"MUSEUM, LOOKOUT",N,N,N,Y,Y,1,N,Y,N,Y,Y,Y,N,N,N,N,N,N, ,P-081,Ivey Park,0,0,0,25331.06201,1046.814661
3213,242,1720 Culver Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-083A,Walker Drain,0,0,0,21444.69214,1393.728213
3214,243,1700 Cheapside St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,Y,N,N, ,P-083B,Walker Drain / Swm,0,0,0,30600.02881,1704.462446
3215,244,869 Commissioners Rd W,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,885.7537,885.7537,0,0,0,0,0,N,N,N,Y,, ,N,N,N,N,Y,1,N,N,N,Y,Y,Y,N,N,N,N,N,N, ,P-085,Reservoir Park,0,0,0,189177.2778,2498.943805
3216,245,2 Homan St,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,1351.2699,1351.2699,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,Y,Y, ,P-087,South Branch Park,0,0,0,152886.8403,2554.129907
3217,246,1343 Adelaide St N,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,430.1443,430.1443,0,0,0,0,0,Y,N,N,N,O,"BOARDWALK, BRIDGE",N,N,N,N,N,1,N,N,N,Y,Y,N,N,N,N,N,Y,N, ,P-096,Stoney Creek Meadows,0,0,0,209487.876,2115.43631
3218,247,320 Hyde Park Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-178,Hampton Valley,0,0,0,76193.87036,3802.207296
3219,248,56 Wellington St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,126.5583,126.5583,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-259,Wellington Valley,0,0,0,50599.82446,2041.097562
3221,251,410 Scenic Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,Y, ,P-236,Thompson Ravine,0,0,0,26914.35596,1086.617945
3222,252,557 Wonderland Rd N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-237,South Mud Creek,0,0,0,9318.229736,503.1268334
3223,253,130 Briscoe St W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,223,0,223,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,Y,N, ,P-247,Briscoe Woods,0,0,0,18562.28882,1125.360754
3224,254,7112 Beattie St,10,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,Lambeth Arena,1,0,0,0, , ,0,0,1,2,"2007, 2008",769,967,1736,0,0,0,4,1,N,Y,N,Y,,BOARDWALK,N,N,N,N,N,10,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N, ,P-209,Lambeth Centennial Park,0,0,0,195563.8054,3696.653817
3225,255,320 Bradley Ave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-252,White Oaks Drain,0,0,0,34130.85693,1844.832677
3226,256,396 Riverside Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-254,Riverside Walk,0,0,0,16323.37231,825.1577362
3227,257,11 Smallman Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-072B,Helen Mott Shaw Park - West,0,0,0,2865.980713,438.138341
3228,258,71 Grasmere Cres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2002,321.6,508.1228,829.7,0,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,Y,N,N,N,N,N,N,N,N, ,P-072A,Helen Mott Shaw Park,0,0,0,44481.94995,1251.769144
3229,259,1955 Aldersbrook Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,488.1024,488.1024,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-067B,Fox Hollow Ravine - North,0,0,0,26650.57251,1117.739256
3230,260,1950 Aldersbrook Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,1233.2,1233.2,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,Y,N,N,N,N,N,N,Y,N, ,P-067A,Fox Hollow Ravine - South,0,0,0,43140.31079,2087.370132
3231,261,99 Dundas St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,CS, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-293,Golden Jubilee Square,0,0,0,2054.877197,181.3769811
3232,262,520 Riverside Dr,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,N,N,Y,N, ,P-294,Riverside Boat Launch,0,0,0,17314.10522,1284.035033
3233,263,34 Bellwood Cres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-040B,Bellwood Park - East,0,0,0,1697.330078,177.3683246
3234,264,33 Bellwood Cres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-040A,Bellwood Park -  West,0,0,0,4274.008545,292.9790369
3235,265,370 Chippendale Cres,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glen Cairn Arena,1,0,0,0,Glen Cairn Arena Community Pool,Outdoor,1,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,F, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-299,Glen Cairn Arena,0,0,0,10058.77344,767.655427
3236,266,133 Optimist Park Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2001,0,653.0196,653.0196,0,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-280,Summercrest Park,0,0,0,53407.40405,1334.735137
3237,267,650 Riverside Dr,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,583,583,0,0,0,0,0,N,N,N,Y,N, ,N,N,N,Y,N,0,N,Y,N,Y,N,N,N,N,N,N,N,N, ,P-021,Mckillop Park,0,0,0,56137.08154,1788.741468
3238,268,1695 Clarke Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,E, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-301,Kilally Woods,0,0,0,147108.5811,2816.698186
3239,269,656 Elizabeth St,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,Carling Heights Optimist Community Centre Pool,Indoor,1,0,0,1,1999,0,1093.1864,1093.1864,1,0,1,2,1,N,Y,N,N,,"MULTI-PURPOSE ROOM, MEETING ROOM",N,N,N,N,N,4,N,Y,N,Y,Y,N,N,N,N,N,Y,Y, ,P-229,Carling Heights Optimist Community Centre,0,0,0,81252.04419,1730.420051
3240,270,324 Highview Ave E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2017,0,1177.1273,1177.1273,0,1,0,0,0,N,N,N,N,W, ,N,N,N,N,N,4,N,N,N,Y,N,N,N,N,N,N,Y,N, ,P-138,Highland Woods,0,0,0,125567.3516,3878.391804
3241,271,440 Barker St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,210.666,210.666,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-258A,Mc Nay Drain - South / Open Space,0,0,0,8508.373779,510.5903546
3242,272,4200 Campbell St N,100,45,2,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0, ,0,0,0,0, , ,0,0,0,1,2012,0,353.1,353.1,0,0,0,2,1,N,N,N,Y,, ,N,N,Y,N,Y,2,Y,Y,N,Y,Y,N,N,N,N,N,Y,N, ,P-210,Lambeth Optimist Park,0,0,0,42555.99683,1375.522808
3243,273,367 Richmeadow Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,625.2263,80.9099,706.1362,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,Y,N, ,P-058,Clara Brenton Woods,0,0,0,73617.17212,1594.273611
3244,274,2 Cummings Ave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,1998,0,812.9896,812.9896,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-231,Blackfriars Park,0,0,0,25387.40625,1776.716847
3245,275,2 St Patrick St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,611.0259,611.0259,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,Y, ,P-302,Blackfriars Park - North,0,0,0,12613.10645,1207.999839
3246,276,54 Price St,65,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2003,0,1010.2747,1010.2747,0,0,0,2,1,N,N,N,Y,, ,N,N,N,Y,N,1,Y,Y,N,Y,Y,N,N,N,N,N,N,N, ,P-136,Vauxhall Park,0,0,0,177768.3779,2102.529259
3247,277,15 St Julien St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,190.7042,190.7042,0,0,0,0,0,N,N,N,N,,"FRISBEE, GOLF, SKATE BOARD PARK",N,Y,N,N,N,1,N,N,N,N,Y,N,N,N,N,N,N,N, ,P-303,River's Edge Disc Golf Course And St Julien Skate Park,0,0,0,83634.1792,1623.118584
3248,278,2270 River Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-304,Scanlan Drain,0,0,0,9008.6521,649.9012761
3249,279,100 Crumlin Sdrd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-305,Waubuno Creek - North / Open Space,0,0,0,15007.95483,1012.240443
3250,280,3001 Gore Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-306,Gore Road Open Space,0,0,0,3119.381104,379.2768379
3251,281,641 Sprucewood Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,844.8954,844.8954,0,0,0,0,0,N,N,N,N,W, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-307,Northdale Woods,0,0,0,67790.97681,1610.397416
3252,282,1715 Marconi Blvd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,W, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-310,Talltree Park,0,0,0,16792.31909,694.763618
3253,283,214 Plane Tree Dr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0, ,0,0,0,0, , ,0,0,0,2,2006,0,1371,1371,0,0,0,4,1,N,N,N,N,, ,N,N,N,N,N,6,Y,N,N,3,Y,N,Y,N,N,N,Y,N, ,P-311,Plane Tree Park,0,0,0,80972.04175,1365.029901
3254,284,4109 Blakie Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-308,White Oaks Drain South,0,0,0,20919.62158,1913.583255
3255,285,5200 Highbury Ave S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-309,South East Reservoir,0,0,0,106516.3647,1306.207296
3256,286,225 Chambers Ave,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0, ,0,0,0,0, , ,0,0,0,2,2006/2001,0,1089.7,1089.7,0,0,0,6,1,N,N,N,N,, ,N,N,N,N,N,6,N,N,N,Y,Y,N,N,N,N,Y,Y,N, ,P-181,Virginia Park,0,0,0,53487.00708,1327.269132
3257,287,1360 Adelaide St N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-313,Kilally Fields,0,0,0,182456.6133,2417.479201
3258,288,1620 Wilton Grove Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,Y,N,N, ,P-314A,Wilton Grove Swm - North,0,0,0,37705.64917,823.4677972
3259,289,1617 Wilton Grove Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,0,0,0,0,0,0,0,N,N,N,N,, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,Y,N,N, ,P-314B,Wilton Grove Swm - South,0,0,0,142092.0925,3246.140729
3260,290,99 Prince Of Wales Gate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,1,2002,0,392.8796,392.8796,0,0,0,2,1,N,N,N,N,N, ,N,N,N,N,N,6,N,N,N,N,N,N,N,N,N,N,N,N, ,P-234,Cantebury Park,0,0,0,23907.37817,695.3892961
3261,291,601 Exeter Rd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, , ,0,0,0,0, ,0,1498.5032,1498.5032,0,0,0,0,0,N,N,N,N,O, ,N,N,N,N,N,0,N,N,N,N,N,N,N,N,N,N,N,N, ,P-266,Marr Drain,0,0,0,62039.73096,2687.37365
